Pclass,Age,SibSp,Parch,Fare,AgeMissing,FareZero,Fare_log,Sex_code,FamilySize,IsAlone,HasSpouse,HasCabin,TicketGroupSize,FarePerPerson,Pclass_Age,Sex_Age,Pclass_Fare,FamilyID_Count,Title_SurvivalRate,Deck_SurvivalRate,TicketPrefix_SurvivalRate,Embarked_C,Embarked_Q,Embarked_S,FamilySize_bin_Alone,FamilySize_bin_Couple,FamilySize_bin_Nuclear,FamilySize_bin_Large,Sex_Pclass_female_P1,Sex_Pclass_female_P2,Sex_Pclass_female_P3,Sex_Pclass_male_P1,Sex_Pclass_male_P2,Sex_Pclass_male_P3,Title_freq,Deck_freq,TicketPrefix_freq,Survived
1,2.0220850406967594,0,0,30.6958,0,0,0.4948513748251724,0,-0.5609748304808925,1,0,1,-0.579161792940097,0.28695541379813744,-0.211037876440645,-0.6334806006532496,-1.5429162215195762,1.7791427615152784,-0.8115457830150492,0.46110752161186164,-0.22615539912917082,True,False,False,True,False,False,False,False,False,False,True,False,False,0.5783040488922842,0.01680672268907563,0.7310924369747899,0
3,-0.8357118927001413,1,1,7.8542,0,0,-0.932540445403834,0,0.6792945838081278,0,1,0,-0.579161792940097,-0.4957152172597016,-0.27484508800682755,-0.6334806006532496,0.07803586403524825,-0.5350414728060545,-0.7921780808958166,-0.5434551896011697,-0.13088988876193702,False,False,True,False,False,True,False,False,False,False,False,False,True,0.5783040488922842,0.7754010695187166,0.7310924369747899,0
3,-0.3092756154954491,3,1,25.4667,1,0,0.29305117213940984,0,1.9195639980971482,0,0,0,1.6261081109471953,-0.42671663682441097,0.395130633438089,-0.6334806006532496,1.8032326316795613,1.7791427615152784,0.6005461946661244,-0.49518279818404376,-0.22615539912917082,False,False,True,False,False,False,True,False,False,False,False,False,True,0.04660045836516425,0.7754010695187166,0.7310924369747899,0
1,1.5708539459498805,0,0,28.7125,0,0,0.4225284660403869,1,-0.5609748304808925,1,0,1,-0.579161792940097,0.23167065686463573,-0.4024595111391926,2.6634307029801927,-1.5768511926459443,-0.5350414728060545,1.1660943776563186,1.5305883736366124,3.973153811174727,True,False,False,True,False,False,False,True,False,False,False,False,False,0.20168067226890757,0.0718105423987777,0.07028265851795264,0
2,0.06675029679361683,0,0,13.0,0,0,-0.41973128312012087,0,-0.5609748304808925,1,0,0,-0.579161792940097,-0.2063174151958925,-0.08342345330827995,-0.6334806006532496,-0.5860816001674903,-0.5350414728060545,-0.7921780808958166,-0.5434551896011697,-0.13088988876193702,False,False,True,True,False,False,False,False,False,False,False,True,False,0.5783040488922842,0.7754010695187166,0.7310924369747899,0
3,0.5179813915404959,0,0,8.05,0,1,-0.9080589153223161,0,-0.5609748304808925,1,0,0,1.6261081109471953,-0.34429933765887516,1.4479496242801007,-0.6334806006532496,0.1124971445785051,-0.5350414728060545,-0.8283034308403556,-0.5240426071493453,-0.2017520419516503,False,False,True,True,False,False,False,False,False,False,False,False,True,0.5783040488922842,0.7754010695187166,0.0030557677616501145,0
3,-0.5724937540977952,8,2,69.55,1,0,1.3904184212220567,1,5.64037224096421,0,0,0,3.831378014834488,-0.3924472995835156,0.06014277271563073,0.7841912599091306,3.3479351279572955,4.093326995836612,1.2310056183677556,-0.5240426071493453,-0.43988886138478267,False,False,True,False,False,False,True,False,False,True,False,False,False,0.20168067226890757,0.7754010695187166,0.05194805194805195,0
2,0.06675029679361683,0,0,15.05,1,0,-0.2667818233387074,0,-0.5609748304808925,1,0,0,-0.579161792940097,-0.1491733867011219,-0.08342345330827995,-0.6334806006532496,-0.44254933387214584,-0.5350414728060545,-0.7921780808958166,-0.5434551896011697,0.346670259305202,True,False,False,True,False,False,False,False,False,False,False,True,False,0.5783040488922842,0.7754010695187166,0.0106951871657754,0
3,-1.51255853482046,4,2,31.3875,0,0,0.519014508190743,0,3.1598334123861687,0,0,0,1.6261081109471953,-0.4437040631850571,-1.1362424441502916,-0.6334806006532496,2.1213085807818577,1.7791427615152784,0.6005461946661244,-0.5364256823144182,-0.07667534204445878,False,False,True,False,False,False,True,False,False,False,False,False,True,0.04660045836516425,0.7754010695187166,0.7310924369747899,0
2,-2.1141999944829655,2,1,39.0,0,0,0.7552993850696592,0,1.299429290952638,0,0,1,0.15592817502233383,-0.29691160671199224,-1.9338325887275734,-0.6334806006532496,0.5166016980464678,0.23635327196772316,0.6356196043250159,0.5705361050434187,-0.13088988876193702,False,False,True,False,False,True,False,False,False,False,False,True,False,0.04660045836516425,0.016042780748663103,0.7310924369747899,1
3,-1.8885844471095259,0,2,22.025,0,0,0.13712979478379267,1,0.6792945838081278,0,0,0,-0.579161792940097,-0.36404422555340976,-1.6147965308966605,-0.3697276963625742,1.5837508300988907,-0.5350414728060545,1.1758101792240037,-0.5434551896011697,-0.13088988876193702,False,False,True,False,False,True,False,False,False,True,False,False,False,0.20168067226890757,0.7754010695187166,0.7310924369747899,1
1,0.8188021213717487,0,0,50.0,1,0,1.0272208886510776,0,-0.5609748304808925,1,0,1,-0.579161792940097,0.825062611295089,-0.7214955689701052,-0.6334806006532496,-1.29312062585292,-0.5350414728060545,-0.7921780808958166,0.7970278242389668,-0.13088988876193702,False,False,True,True,False,False,False,False,False,False,True,False,False,0.5783040488922842,0.01680672268907563,0.7310924369747899,0
3,-0.5724937540977952,1,0,15.5,1,0,-0.2358323924041333,1,0.059159876663617626,0,1,0,0.15592817502233383,-0.35266187841420743,0.06014277271563073,0.7841912599091306,1.0587528205009176,0.23635327196772316,1.4860392631025283,-0.49518279818404376,-0.006963321201900205,False,True,False,False,True,False,False,False,False,True,False,False,False,0.15126050420168066,0.7754010695187166,0.7310924369747899,1
1,1.1948280336608146,0,0,26.55,0,0,0.3379507652504039,0,-0.5609748304808925,1,0,0,-0.579161792940097,0.17139067558661558,-0.561977540054649,-0.6334806006532496,-1.6165362921872735,-0.5350414728060545,-0.7921780808958166,-0.5434551896011697,-0.13088988876193702,False,False,True,True,False,False,False,False,False,False,True,False,False,0.5783040488922842,0.7754010695187166,0.7310924369747899,1
3,0.8188021213717487,1,1,15.5,0,0,-0.2358323924041333,0,0.6792945838081278,0,1,0,0.15592817502233383,-0.4246726460295687,1.830792893677196,-0.6334806006532496,1.0587528205009176,1.007748016741501,-0.8283034308403556,-0.5240426071493453,0.013699054968306718,False,True,False,False,False,True,False,False,False,False,False,False,True,0.5783040488922842,0.7754010695187166,0.7310924369747899,0
3,0.5179813915404959,0,0,7.8958,0,0,-0.9272940714312535,0,-0.5609748304808925,1,0,0,-0.579161792940097,-0.3485976836071159,1.4479496242801007,-0.6334806006532496,0.08542089122521215,-0.5350414728060545,-0.7921780808958166,-0.5434551896011697,-0.13088988876193702,False,False,True,True,False,False,False,False,False,False,False,False,True,0.5783040488922842,0.7754010695187166,0.7310924369747899,0
2,0.2171606617092432,0,0,13.0,0,0,-0.41973128312012087,1,-0.5609748304808925,1,1,0,-0.579161792940097,-0.2063174151958925,0.0441909698240851,1.4765426336721537,-0.5860816001674903,-0.5350414728060545,1.4798691205739265,-0.5240426071493453,0.013699054968306718,False,False,True,True,False,False,False,False,True,False,False,False,False,0.15126050420168066,0.7754010695187166,0.7310924369747899,1
2,-0.7605067102423282,0,0,13.0,0,0,-0.41973128312012087,0,-0.5609748304808925,1,0,0,-0.579161792940097,-0.2063174151958925,-0.7853027805362878,-0.6334806006532496,-0.5860816001674903,-0.5350414728060545,-0.8283034308403556,-0.5240426071493453,0.013699054968306718,False,False,True,True,False,False,False,False,False,False,False,True,False,0.5783040488922842,0.7754010695187166,0.7310924369747899,0
3,-0.7605067102423282,1,0,7.8542,0,0,-0.932540445403834,1,0.059159876663617626,0,0,0,-0.579161792940097,-0.45922573525940674,-0.17913427065755375,0.6193456947274586,0.07803586403524825,-0.5350414728060545,1.1522253057110774,-0.49518279818404376,-0.006963321201900205,False,False,True,False,True,False,False,False,False,True,False,False,False,0.20168067226890757,0.7754010695187166,0.7310924369747899,1
2,-1.9637896295673392,1,1,26.0,0,0,0.3153800081047152,0,0.6792945838081278,0,0,1,0.8910181429847647,-0.3271096705506922,-1.8062181655952083,-0.6334806006532496,0.10376843107544229,1.007748016741501,0.5557008000979817,0.9568444530645898,-0.006963321201900205,False,False,True,False,False,True,False,False,False,False,False,True,False,0.04660045836516425,0.016042780748663103,0.7310924369747899,1
1,1.1196228512030013,0,0,27.7208,0,0,0.3845335859702987,1,-0.5609748304808925,1,1,1,-0.579161792940097,0.20402688464109237,-0.5938811458377402,2.26780134654418,-1.5946789484676172,0.23635327196772316,1.4378097384499988,2.3850147093852843,2.9113400648807612,True,False,False,True,False,False,False,True,False,False,False,False,False,0.15126050420168066,0.04965622612681436,0.07028265851795264,1
1,2.172495405612386,0,0,146.5208,0,0,2.2160425149238865,1,-0.5609748304808925,1,0,1,0.15592817502233383,3.5155930237526762,-0.14723066487446249,3.1909365115615436,-0.7353080566430842,-0.5350414728060545,1.2310056183677556,2.389996119417794,2.7802334175100967,True,False,False,True,False,False,False,True,False,False,False,False,False,0.20168067226890757,0.04965622612681436,0.07028265851795264,1
3,-0.3092756154954491,0,0,7.75,1,0,-0.9457905703426712,0,-0.5609748304808925,1,0,0,-0.579161792940097,-0.35266187841420743,0.395130633438089,-0.6334806006532496,0.05938440429273844,-0.5350414728060545,-0.823906631447829,-0.49518279818404376,-0.006963321201900205,False,True,False,True,False,False,False,False,False,False,False,False,True,0.5783040488922842,0.7754010695187166,0.7310924369747899,0
3,0.969212486287375,0,1,8.4042,0,0,-0.8650884409105786,0,0.059159876663617626,0,1,0,-0.579161792940097,-0.45156007290035205,2.0222145283757436,-0.6334806006532496,0.1729842778928424,-0.5350414728060545,-0.8283034308403556,-0.5240426071493453,0.013699054968306718,False,False,True,False,True,False,False,False,False,False,False,False,True,0.5783040488922842,0.7754010695187166,0.7310924369747899,0
3,-0.5724937540977952,0,0,7.75,1,0,-0.9457905703426712,1,-0.5609748304808925,1,0,0,-0.579161792940097,-0.35266187841420743,0.06014277271563073,0.7841912599091306,0.05938440429273844,-0.5350414728060545,1.1577205466035014,-0.5364256823144182,-0.07667534204445878,False,True,False,True,False,False,False,False,False,True,False,False,False,0.20168067226890757,0.7754010695187166,0.7310924369747899,1
2,-0.3844807979532623,0,0,13.0,0,0,-0.41973128312012087,1,-0.5609748304808925,1,0,0,-0.579161792940097,-0.2063174151958925,-0.4662667227053751,0.9490368250908028,-0.5860816001674903,-0.5350414728060545,1.2310056183677556,-0.5240426071493453,0.013699054968306718,False,False,True,True,False,False,False,False,True,False,False,False,False,0.20168067226890757,0.7754010695187166,0.7310924369747899,0
3,-0.08366006812200955,0,0,9.5,0,0,-0.7417241711826189,0,-0.5609748304808925,1,0,0,-0.579161792940097,-0.30388039067476913,0.6822630854859104,-0.6334806006532496,0.3466372601187654,-0.5350414728060545,-0.8283034308403556,-0.5240426071493453,0.013699054968306718,False,False,True,True,False,False,False,False,False,False,False,False,True,0.5783040488922842,0.7754010695187166,0.7310924369747899,0
3,-0.3092756154954491,8,2,69.55,1,0,1.3904184212220567,0,5.64037224096421,0,1,0,3.831378014834488,-0.3924472995835156,0.395130633438089,-0.6334806006532496,3.3479351279572955,4.093326995836612,-0.8548515219174411,-0.5364256823144182,-0.30014051332552816,False,False,True,False,False,False,True,False,False,False,False,False,True,0.5783040488922842,0.7754010695187166,0.05194805194805195,0
3,0.36757102662486957,0,0,6.4958,0,0,-1.1189532171995864,0,-0.5609748304808925,1,0,0,-0.579161792940097,-0.3876228737986666,1.256527989581553,-0.6334806006532496,-0.18436696798991584,-0.5350414728060545,-0.8283034308403556,-0.5240426071493453,0.013699054968306718,False,False,True,True,False,False,False,False,False,False,False,False,True,0.5783040488922842,0.7754010695187166,0.7310924369747899,0
3,1.2324306248897212,0,0,7.225,0,0,-1.0150456329658712,0,-0.5609748304808925,1,0,0,-0.579161792940097,-0.36729632473603896,2.3572023890982017,-0.6334806006532496,-0.03810207364193391,-0.5350414728060545,-0.8115457830150492,-0.49518279818404376,-0.22615539912917082,True,False,False,True,False,False,False,False,False,False,False,False,True,0.5783040488922842,0.7754010695187166,0.7310924369747899,0
3,-0.8357118927001413,0,0,8.05,0,0,-0.9080589153223161,0,-0.5609748304808925,1,0,0,-0.579161792940097,-0.34429933765887516,-0.27484508800682755,-0.6334806006532496,0.1124971445785051,-0.5350414728060545,-0.8548515219174411,-0.5364256823144182,-3.083370579851575,False,False,True,True,False,False,False,False,False,False,False,False,True,0.5783040488922842,0.7754010695187166,0.029793735676088617,1
3,-2.038994812025152,0,1,10.4625,0,0,-0.6435582587305003,1,0.059159876663617626,0,0,1,0.15592817502233383,-0.4228723768391847,-1.8062181655952083,-0.5016041485079119,0.48481992425507087,-0.5350414728060545,1.1577205466035014,0.27137475809099654,-0.07667534204445878,False,False,True,False,True,False,False,False,False,True,False,False,False,0.20168067226890757,0.0038197097020626434,0.7310924369747899,0
3,0.2171606617092432,1,0,15.85,0,0,-0.21233868110666027,0,0.059159876663617626,0,1,0,0.15592817502233383,-0.3477837296402636,1.0651063548830055,-0.6334806006532496,1.0918236037946345,-0.5350414728060545,-0.7921780808958166,-0.5434551896011697,-0.13088988876193702,False,False,True,False,True,False,False,False,False,False,False,False,True,0.5783040488922842,0.7754010695187166,0.7310924369747899,0
3,-0.23407043303763592,0,0,18.7875,0,0,-0.03247282398209379,0,-0.5609748304808925,1,0,0,0.15592817502233383,-0.0449900664576072,0.4908414507873628,-0.6334806006532496,1.3450107102329887,-0.5350414728060545,-0.8115457830150492,-0.49518279818404376,-0.22615539912917082,True,False,False,True,False,False,False,False,False,False,False,False,True,0.5783040488922842,0.7754010695187166,0.7310924369747899,1
3,-0.9861222576157678,0,0,7.75,0,0,-0.9457905703426712,1,-0.5609748304808925,1,0,0,-0.579161792940097,-0.35266187841420743,-0.4662667227053751,0.421531016509452,0.05938440429273844,-0.5350414728060545,1.1577205466035014,-0.5364256823144182,-0.07667534204445878,False,True,False,True,False,False,False,False,False,True,False,False,False,0.20168067226890757,0.7754010695187166,0.7310924369747899,1
1,0.8188021213717487,0,0,31.0,0,0,0.5055422975743036,0,-0.5609748304808925,1,0,1,-0.579161792940097,0.29543503012404443,-0.7214955689701052,-0.6334806006532496,-1.5378998835306605,-0.5350414728060545,-0.8283034308403556,0.2601414268813203,0.013699054968306718,True,False,False,True,False,False,False,False,False,False,True,False,False,0.5783040488922842,0.01680672268907563,0.7310924369747899,1
3,-0.3844807979532623,0,0,7.05,0,0,-1.0391168066450147,0,-0.5609748304808925,1,0,0,-0.579161792940097,-0.37217447350998273,0.29941981608881524,-0.6334806006532496,-0.0719857184304873,0.23635327196772316,-0.8283034308403556,-0.5240426071493453,-1.944230751588011,False,False,True,True,False,False,False,False,False,False,False,False,True,0.5783040488922842,0.7754010695187166,0.01833460656990069,0
2,0.4427762090826827,0,0,21.0,0,0,0.08616049565836525,1,-0.5609748304808925,1,0,0,-0.579161792940097,0.016683671612968343,0.2356126045226327,1.6743573118901602,-0.11133789324605511,-0.5350414728060545,1.1758101792240037,-0.5434551896011697,0.9086621057836759,False,False,True,True,False,False,False,False,True,False,False,False,False,0.20168067226890757,0.7754010695187166,0.006875477463712758,1
3,-0.5348911628688886,0,0,7.25,0,0,-1.0116487671220395,0,-0.5609748304808925,1,0,0,-0.579161792940097,-0.36659944633976127,0.10799818139026762,-0.6334806006532496,-0.03332049559422607,-0.5350414728060545,-0.823906631447829,-0.49518279818404376,-2.7014470984314283,False,False,True,True,False,False,False,False,False,False,False,False,True,0.5783040488922842,0.7754010695187166,0.029793735676088617,0
2,0.06675029679361683,0,0,13.0,0,0,-0.41973128312012087,0,-0.5609748304808925,1,0,0,-0.579161792940097,-0.2063174151958925,-0.08342345330827995,-0.6334806006532496,-0.5860816001674903,-0.5350414728060545,-0.823906631447829,-0.49518279818404376,-0.006963321201900205,False,False,True,True,False,False,False,False,False,False,False,True,False,0.5783040488922842,0.7754010695187166,0.7310924369747899,0
3,-0.3092756154954491,1,0,7.75,1,0,-0.9457905703426712,0,0.059159876663617626,0,1,0,-0.579161792940097,-0.4606780298372494,0.395130633438089,-0.6334806006532496,0.05938440429273844,-0.5350414728060545,-0.8283034308403556,-0.5240426071493453,0.013699054968306718,False,True,False,False,True,False,False,False,False,False,False,False,True,0.5783040488922842,0.7754010695187166,0.7310924369747899,0
1,0.14195547925143,1,0,113.275,0,0,1.9302251171120632,1,0.059159876663617626,0,0,1,0.8910181429847647,1.0100838255068159,-1.0086280210179266,1.4106044075994848,-0.8694177779627874,0.23635327196772316,1.2310056183677556,2.1874706677835483,0.013699054968306718,True,False,False,False,True,False,False,True,False,False,False,False,False,0.20168067226890757,0.03514132925897632,0.7310924369747899,1
3,-0.15886525057982273,0,0,7.925,0,0,-0.9236261542566082,1,-0.5609748304808925,1,0,0,-0.579161792940097,-0.3477837296402636,0.5865522681366366,1.1468515033088094,0.09058401307029297,-0.5350414728060545,1.1758101792240037,-0.5434551896011697,0.6218176392036032,False,False,True,True,False,False,False,False,False,True,False,False,False,0.20168067226890757,0.7754010695187166,0.016042780748663103,1
2,0.969212486287375,1,0,27.0,0,0,0.35608509159778545,0,0.059159876663617626,0,1,0,0.15592817502233383,-0.19237984727033872,0.6822630854859104,-0.6334806006532496,0.14196727722927208,-0.5350414728060545,-0.8548515219174411,-0.5364256823144182,-0.07667534204445878,False,False,True,False,True,False,False,False,False,False,False,True,False,0.5783040488922842,0.7754010695187166,0.7310924369747899,0
1,0.2171606617092432,0,0,76.2917,0,0,1.492568158000273,1,-0.5609748304808925,1,0,1,-0.579161792940097,1.557947320551655,-0.9767244152348353,1.4765426336721537,-1.0747728517597785,-0.5350414728060545,1.1522253057110774,2.1340144723417707,-0.006963321201900205,True,False,False,True,False,False,False,True,False,False,False,False,False,0.20168067226890757,0.03514132925897632,0.7310924369747899,1
2,0.06675029679361683,0,0,10.5,0,0,-0.6399025131731415,0,-0.5609748304808925,1,0,0,-0.579161792940097,-0.2760052548236615,-0.08342345330827995,-0.6334806006532496,-0.7926967504773182,0.23635327196772316,-0.8548515219174411,-0.5364256823144182,-1.1196009095790338,False,False,True,True,False,False,False,False,False,False,False,True,False,0.5783040488922842,0.7754010695187166,0.01145912910618793,0
3,-0.9861222576157678,0,0,8.05,0,0,-0.9080589153223161,0,-0.5609748304808925,1,0,0,-0.579161792940097,-0.34429933765887516,-0.4662667227053751,-0.6334806006532496,0.1124971445785051,-0.5350414728060545,-0.8283034308403556,-0.5240426071493453,-1.944230751588011,False,False,True,True,False,False,False,False,False,False,False,False,True,0.5783040488922842,0.7754010695187166,0.01833460656990069,1
2,-0.15886525057982273,0,0,13.0,0,0,-0.41973128312012087,0,-0.5609748304808925,1,0,0,-0.579161792940097,-0.2063174151958925,-0.27484508800682755,-0.6334806006532496,-0.5860816001674903,-0.5350414728060545,-0.823906631447829,-0.49518279818404376,-0.006963321201900205,False,False,True,True,False,False,False,False,False,False,False,True,False,0.5783040488922842,0.7754010695187166,0.7310924369747899,0
3,1.6460591284076938,0,0,8.05,0,0,-0.9080589153223161,0,-0.5609748304808925,1,0,0,-0.579161792940097,-0.34429933765887516,2.8836118845192074,-0.6334806006532496,0.1124971445785051,-0.5350414728060545,-0.7921780808958166,-0.5434551896011697,-0.13088988876193702,False,False,True,True,False,False,False,False,False,False,False,False,True,0.5783040488922842,0.7754010695187166,0.7310924369747899,0
3,-0.3092756154954491,0,0,7.8958,1,0,-0.9272940714312535,0,-0.5609748304808925,1,0,0,-0.579161792940097,-0.3485976836071159,0.395130633438089,-0.6334806006532496,0.08542089122521215,-0.5350414728060545,-0.8548515219174411,-0.5364256823144182,-0.07667534204445878,False,False,True,True,False,False,False,False,False,False,False,False,True,0.5783040488922842,0.7754010695187166,0.7310924369747899,0
1,0.6683917564561223,1,0,90.0,0,0,1.6753140691523456,0,0.059159876663617626,0,1,1,0.15592817502233383,0.6856869320395509,-0.7853027805362878,-0.6334806006532496,-0.9890257859599028,0.23635327196772316,-0.823906631447829,1.5684632068339868,-0.006963321201900205,False,False,True,False,True,False,False,False,False,False,True,False,False,0.5783040488922842,0.0718105423987777,0.7310924369747899,1
3,-0.5348911628688886,0,0,9.35,0,0,-0.7578290020755873,0,-0.5609748304808925,1,0,0,-0.579161792940097,-0.30806166105243526,0.10799818139026762,-0.6334806006532496,0.3239673904800503,-0.5350414728060545,-0.7921780808958166,-0.5434551896011697,0.8263474833915846,False,False,True,True,False,False,False,False,False,False,False,False,True,0.5783040488922842,0.7754010695187166,0.0030557677616501145,0
2,-0.7605067102423282,0,0,10.5,0,0,-0.6399025131731415,0,-0.5609748304808925,1,0,0,-0.579161792940097,-0.2760052548236615,-0.7853027805362878,-0.6334806006532496,-0.7926967504773182,-0.5350414728060545,-0.8548515219174411,-0.5364256823144182,-0.09356554853224103,False,False,True,True,False,False,False,False,False,False,False,True,False,0.5783040488922842,0.7754010695187166,0.0015278838808250573,1
3,-0.6476989365556084,0,0,7.25,0,0,-1.0116487671220395,0,-0.5609748304808925,1,0,0,-0.579161792940097,-0.36659944633976127,-0.03556804463364306,-0.6334806006532496,-0.03332049559422607,-0.5350414728060545,-0.8283034308403556,-0.5240426071493453,-2.7854422075224523,False,False,True,True,False,False,False,False,False,False,False,False,True,0.5783040488922842,0.7754010695187166,0.029793735676088617,0
2,-0.8357118927001413,0,0,13.0,0,0,-0.41973128312012087,0,-0.5609748304808925,1,0,0,-0.579161792940097,-0.2063174151958925,-0.8491099921024703,-0.6334806006532496,-0.5860816001674903,-0.5350414728060545,-0.8548515219174411,-0.5364256823144182,-0.07667534204445878,False,False,True,True,False,False,False,False,False,False,False,True,False,0.5783040488922842,0.7754010695187166,0.7310924369747899,0
3,-0.5724937540977952,3,1,25.4667,1,0,0.29305117213940984,1,1.9195639980971482,0,0,0,1.6261081109471953,-0.42671663682441097,0.06014277271563073,0.7841912599091306,1.8032326316795613,1.7791427615152784,1.1577205466035014,-0.5364256823144182,-0.07667534204445878,False,False,True,False,False,False,True,False,False,True,False,False,False,0.20168067226890757,0.7754010695187166,0.7310924369747899,0
1,0.4427762090826827,1,0,83.475,0,0,1.5920363103360535,1,0.059159876663617626,0,1,1,0.15592817502233383,0.5947443013253123,-0.8810135978855616,1.6743573118901602,-1.0281009336328075,0.23635327196772316,1.4378097384499988,1.2729149196273661,-0.07667534204445878,False,False,True,False,True,False,False,True,False,False,False,False,False,0.15126050420168066,0.0718105423987777,0.7310924369747899,1
3,-0.008454885664196365,0,0,7.775,0,0,-0.9425972259897986,0,-0.5609748304808925,1,0,0,-0.579161792940097,-0.35196500001792974,0.7779739028351842,-0.6334806006532496,0.06387949652141606,0.23635327196772316,-0.8283034308403556,-0.5240426071493453,0.013699054968306718,False,False,True,True,False,False,False,False,False,False,False,False,True,0.5783040488922842,0.7754010695187166,0.7310924369747899,0
2,2.2477005880701992,0,0,13.5,0,0,-0.3804547466447742,0,-0.5609748304808925,1,0,0,-0.579161792940097,-0.19237984727033872,1.7669856821110133,-0.6334806006532496,-0.5492233445018935,-0.5350414728060545,-0.8548515219174411,-0.5364256823144182,-0.07667534204445878,False,False,True,True,False,False,False,False,False,False,False,True,False,0.5783040488922842,0.7754010695187166,0.7310924369747899,0
3,-1.8133792646517128,4,2,31.3875,0,0,0.519014508190743,1,3.1598334123861687,0,0,0,1.6261081109471953,-0.4437040631850571,-1.5190857135473868,-0.30378947028990533,2.1213085807818577,1.7791427615152784,1.2310056183677556,-0.5240426071493453,0.013699054968306718,False,False,True,False,False,False,True,False,False,True,False,False,False,0.20168067226890757,0.7754010695187166,0.7310924369747899,1
2,-0.3844807979532623,0,0,10.5,0,0,-0.6399025131731415,0,-0.5609748304808925,1,0,0,-0.579161792940097,-0.2760052548236615,-0.4662667227053751,-0.6334806006532496,-0.7926967504773182,-0.5350414728060545,-0.7921780808958166,-0.5434551896011697,-0.13757610844027268,False,False,True,True,False,False,False,False,False,False,False,True,False,0.5783040488922842,0.7754010695187166,0.05194805194805195,0
3,-0.5724937540977952,0,0,7.55,1,0,-0.971670716091327,1,-0.5609748304808925,1,0,0,-0.579161792940097,-0.35823690558442894,0.06014277271563073,0.7841912599091306,0.0229543707051683,-0.5350414728060545,1.1660943776563186,-0.49518279818404376,-1.308087730609657,False,False,True,True,False,False,False,False,False,True,False,False,False,0.20168067226890757,0.7754010695187166,0.01145912910618793,0
2,1.1196228512030013,1,0,26.0,0,0,0.3153800081047152,0,0.059159876663617626,0,1,0,-0.579161792940097,-0.2063174151958925,0.8098775086182755,-0.6334806006532496,0.10376843107544229,-0.5350414728060545,-0.8283034308403556,-0.5240426071493453,0.013699054968306718,False,False,True,False,True,False,False,False,False,False,False,True,False,0.5783040488922842,0.7754010695187166,0.7310924369747899,0
2,-1.5877637172782733,0,2,26.25,0,0,0.3256959008199551,1,0.6792945838081278,0,0,0,0.8910181429847647,-0.3247867425630998,-1.4871821077642955,-0.1059747920718988,0.1134491678521141,1.007748016741501,1.1758101792240037,-0.5434551896011697,-0.13757610844027268,False,False,True,False,False,True,False,False,True,False,False,False,False,0.20168067226890757,0.7754010695187166,0.05194805194805195,1
2,-0.7605067102423282,0,0,10.5,0,0,-0.6399025131731415,0,-0.5609748304808925,1,0,0,-0.579161792940097,-0.2760052548236615,-0.7853027805362878,-0.6334806006532496,-0.7926967504773182,-0.5350414728060545,-0.8115457830150492,-0.49518279818404376,-0.22615539912917082,False,False,True,True,False,False,False,False,False,False,False,True,False,0.5783040488922842,0.7754010695187166,0.7310924369747899,0
2,0.29236584416705635,0,0,12.275,0,0,-0.4792480100380929,0,-0.5609748304808925,1,0,0,-0.579161792940097,-0.22652688868794552,0.10799818139026762,-0.6334806006532496,-0.6419338451458395,-0.5350414728060545,-0.7921780808958166,-0.5434551896011697,-0.09356554853224103,False,False,True,True,False,False,False,False,False,False,False,True,False,0.5783040488922842,0.7754010695187166,0.0007639419404125286,0
3,-0.5724937540977952,1,0,14.4542,1,0,-0.30912147720529054,1,0.059159876663617626,0,0,0,0.15592817502233383,-0.3672377869507516,0.06014277271563073,0.7841912599091306,0.9555878751857585,0.23635327196772316,1.1577205466035014,-0.5364256823144182,-0.07667534204445878,True,False,False,False,True,False,False,False,False,True,False,False,False,0.20168067226890757,0.7754010695187166,0.7310924369747899,0
3,-0.5724937540977952,1,0,15.5,1,0,-0.2358323924041333,1,0.059159876663617626,0,0,0,0.15592817502233383,-0.35266187841420743,0.06014277271563073,0.7841912599091306,1.0587528205009176,0.23635327196772316,1.1577205466035014,-0.5364256823144182,-0.07667534204445878,False,True,False,False,True,False,False,False,False,True,False,False,False,0.20168067226890757,0.7754010695187166,0.7310924369747899,1
2,-0.008454885664196365,0,0,10.5,0,0,-0.6399025131731415,0,-0.5609748304808925,1,0,0,-0.579161792940097,-0.2760052548236615,-0.14723066487446249,-0.6334806006532496,-0.7926967504773182,-0.5350414728060545,-0.8283034308403556,-0.5240426071493453,-1.308087730609657,False,False,True,True,False,False,False,False,False,False,False,True,False,0.5783040488922842,0.7754010695187166,0.01145912910618793,0
3,-0.5348911628688886,0,0,7.125,0,0,-1.0287371362474054,0,-0.5609748304808925,1,0,0,-0.579161792940097,-0.3700838383211497,0.10799818139026762,-0.6334806006532496,-0.05737483698935584,-0.5350414728060545,-0.7921780808958166,-0.5434551896011697,0.6218176392036032,False,False,True,True,False,False,False,False,False,False,False,False,True,0.5783040488922842,0.7754010695187166,0.016042780748663103,0
3,0.06675029679361683,0,0,7.225,0,0,-1.0150456329658712,0,-0.5609748304808925,1,0,0,-0.579161792940097,-0.36729632473603896,0.873684720184458,-0.6334806006532496,-0.03810207364193391,0.23635327196772316,-0.8548515219174411,-0.5364256823144182,-0.07667534204445878,True,False,False,True,False,False,False,False,False,False,False,False,True,0.5783040488922842,0.7754010695187166,0.7310924369747899,0
